iter	F1:use_weights=true	Logloss:use_weights=true
1486	0.9224241495	0.006642003673
1487	0.9224516921	0.006637480824
1488	0.9225343113	0.00663338087
1489	0.9226404968	0.006630187666
1490	0.9227151912	0.006624896678
1491	0.9227151912	0.00662148914
1492	0.9228292533	0.006618287594
1493	0.9228764183	0.006613459928
1494	0.922903943	0.006610206403
1495	0.922907883	0.006605973612
1496	0.9230100933	0.006600527969
1497	0.9230100933	0.006596050682
1498	0.9231437478	0.006590932958
1499	0.9231987736	0.006587694193
1500	0.9231437478	0.006584200023
1501	0.9232773818	0.006579494283
1502	0.9234109953	0.00657458576
1503	0.9234934989	0.006569996173
1504	0.9236428663	0.006566858799
1505	0.9237961425	0.006563305591
1506	0.9238511252	0.006559962867
1507	0.9239297027	0.006556101632
1508	0.9240632423	0.006553098378
1509	0.9240868455	0.00654925447
1510	0.9241143266	0.006546675394
1511	0.9241143266	0.006543476415
1512	0.9240946008	0.006539699246
1513	0.9241259545	0.006534922918
1514	0.9241534297	0.006531726506
1515	0.9242083759	0.006528292016
1516	0.9242907847	0.00652524705
1517	0.9243457168	0.006522032029
1518	0.9243693188	0.006519426
1519	0.9243967828	0.006516698686
1520	0.9244989148	0.006513830836
1521	0.9245812908	0.006510601696
1522	0.924604897	0.006507379616
1523	0.9246872607	0.006504809523
1524	0.9248519502	0.006500468282
1525	0.9248245054	0.006497615832
1526	0.9248793935	0.006495306921
1527	0.9249068355	0.006491089531
1528	0.9249891529	0.006488745966
1529	0.9250165893	0.006485874265
1530	0.9250912432	0.006482609831
1531	0.9251422884	0.006479930647
1532	0.9253540896	0.006477099374
1533	0.9252992369	0.006475086296
1534	0.9252992369	0.006472200477
1535	0.9253540896	0.006469553378
1536	0.9253815138	0.006466167659
1537	0.9254363581	0.006463676498
1538	0.925518614	0.006460105963
1539	0.9255696461	0.006457475549
1540	0.9256717103	0.00645488428
1541	0.9258871852	0.006450952457
1542	0.9258597816	0.006448442044
1543	0.9258597816	0.006446151101
1544	0.9259656105	0.006442964315
1545	0.926122449	0.006438615373
1546	0.9262792715	0.006435744955
1547	0.9262792715	0.006431804789
1548	0.9264672125	0.006426103099
1549	0.9265729807	0.006422055765
1550	0.9265692351	0.006419526101
1551	0.9265966129	0.006416457392
1552	0.9266239894	0.006413570932
1553	0.9266513644	0.006410784579
1554	0.9267061104	0.006407839081
1555	0.9266787381	0.006404834543
1556	0.9265729807	0.006400770525
1557	0.9265767259	0.00639709924
1558	0.9266041008	0.006394405937
1559	0.9267098485	0.006391115193
1560	0.9268628551	0.006386732881
1561	0.9269138573	0.006383848345
1562	0.9270705834	0.006381112047
1563	0.9270395022	0.006376704067
1564	0.9270942241	0.006373840708
1565	0.927121583	0.006371319387
1566	0.9271489405	0.006368026075
1567	0.9272745818	0.006363573816
1568	0.9272745818	0.006360220824
1569	0.9273839878	0.006355260322
1570	0.9274113358	0.006351132773
1571	0.9275207138	0.006347360738
1572	0.9275480549	0.006344680269
1573	0.9275443606	0.006341759798
1574	0.927650028	0.006338196963
1575	0.927732035	0.006334105351
1576	0.9277830177	0.006331560928
1577	0.9278576527	0.006327892209
1578	0.9278576527	0.006324575154
1579	0.9278576527	0.006321171467
1580	0.9278539744	0.006316191712
1581	0.9279322915	0.006311652179
1582	0.928045268	0.006307022163
1583	0.9282364934	0.006301846042
1584	0.9283184262	0.006297613893
1585	0.9285605096	0.006291455297
1586	0.9286587852	0.006286679611
1587	0.9287133758	0.006283345871
1588	0.9287952513	0.006280644867
1589	0.928866242	0.00627775199
1590	0.9289481059	0.006274845636
1591	0.9289208193	0.00627179682
1592	0.9290299572	0.006268450887
1593	0.9291045727	0.006266018765
1594	0.9291081845	0.006261339336
1595	0.9291390728	0.006256287068
1596	0.9291900153	0.006253495582
1597	0.9292172894	0.006249997561
1598	0.929377308	0.006247056555
1599	0.9294591016	0.006244490313
1600	0.9294863633	0.006241612195
1601	0.9296262349	0.006237283787
1602	0.9295989815	0.006234054006
1603	0.9297553275	0.006228699487
1604	0.9298607398	0.0062254004
1605	0.9297754239	0.006221742591
1606	0.9298026735	0.006219517745
1607	0.9298844137	0.006216825725
1608	0.9299898167	0.006213699903
1609	0.9300407332	0.0062084333
1610	0.9301224448	0.006205543631
1611	0.9301769123	0.006201390413
1612	0.9302313742	0.006199045565
1613	0.9302586031	0.006196499858
1614	0.9303639603	0.006190730146
1615	0.9304184058	0.006187953419
1616	0.9305000636	0.006184186518
1617	0.9305308158	0.006181601024
1618	0.9306396621	0.006176645656
1619	0.9307142312	0.006173769463
1620	0.9307449623	0.006168921903
1621	0.9307721664	0.006165826883
1622	0.9307484862	0.006162682451
1623	0.9308230505	0.006158766028
1624	0.9309590435	0.006155651115
1625	0.931138867	0.006152588823
1626	0.9313116923	0.00614760201
1627	0.9314134527	0.006144360036
1628	0.9314915159	0.006139187124
1629	0.9315695752	0.006135316906
1630	0.9315932738	0.006133083075
1631	0.9316204528	0.006128720657
1632	0.931729155	0.006125513336
1633	0.9318887024	0.00611977956
1634	0.931970194	0.006115512757
1635	0.9319938962	0.006112555066
1636	0.9319938962	0.006109945187
1637	0.9321227843	0.00610757082
1638	0.9321227843	0.006102619301
1639	0.9322042519	0.006098831223
1640	0.9322585567	0.006094781964
1641	0.932312856	0.006090939981
1642	0.9323400036	0.006087076822
1643	0.9324925627	0.006083114195
1644	0.9325739856	0.00607914836
1645	0.9326519716	0.006074906585
1646	0.9327605054	0.006071364927
1647	0.9327876354	0.006067837388
1648	0.9329198546	0.006062499553
1649	0.9330283391	0.006059162605
1650	0.933082573	0.006054672484
1651	0.9331639136	0.006050905582
1652	0.9332181338	0.006046846056
1653	0.9332960638	0.006042739042
1654	0.933241849	0.006039148614
1655	0.9332926736	0.006035428558
1656	0.9333468859	0.006032652473
1657	0.9334281939	0.006030172864
1658	0.9334823924	0.006027411539
1659	0.9335636798	0.006024546897
1660	0.9336178645	0.006020844809
1661	0.9336178645	0.006017609252
1662	0.9336449548	0.006013457318
1663	0.9336957626	0.006010156948
1664	0.9337770214	0.006006979146
1665	0.9339090678	0.006000856487
1666	0.9339902979	0.005997067767
1667	0.9339598679	0.00599363456
1668	0.9340140201	0.005990991312
1669	0.9340918904	0.005988084316
1670	0.9341426866	0.005985142026
1671	0.9342238927	0.005982119521
1672	0.9341968254	0.005978283313
1673	0.9342509587	0.005975004761
1674	0.9343525408	0.005972809434
1675	0.9343796028	0.005970404906
1676	0.9344878371	0.0059660996
1677	0.9345148922	0.005963018057
1678	0.9345689983	0.005958728794
1679	0.9346468288	0.005956281271
1680	0.934755014	0.005953224754
1681	0.9348394466	0.005949235175
1682	0.9349409824	0.005945509986
1683	0.9350425181	0.005941664794
1684	0.9351473462	0.005937696392
1685	0.9351743743	0.005932998995
1686	0.9352284264	0.00593114378
1687	0.9352791878	0.005929168563
1688	0.9353332318	0.005924718871
1689	0.9353602518	0.005922219368
1690	0.935492057	0.005918627656
1691	0.9354683178	0.005915583974
1692	0.935549353	0.005912816232
1693	0.935549353	0.005910245498
1694	0.93565085	0.005907209516
1695	0.9357048615	0.005904692687
1696	0.935708124	0.005902133504
1697	0.9358333545	0.005897938575
1698	0.9358603542	0.005893658297
1699	0.9359143495	0.005891289705
1700	0.9360190776	0.005888444314
1701	0.9360428242	0.005886279148
1702	0.9359650903	0.005882998671
1703	0.936066572	0.005879341504
1704	0.9360428242	0.005875336524
1705	0.9363062172	0.005871723635
1706	0.9363094483	0.005869244025
1707	0.9363634058	0.005866462165
1708	0.9363601776	0.005863341477
1709	0.9363871557	0.005859731155
1710	0.9365457773	0.005855688955
1711	0.9365965001	0.005852283343
1712	0.9366472229	0.005849031743
1713	0.9366947347	0.005846298654
1714	0.9367249119	0.005843623319
1715	0.9368501141	0.005841132159
1716	0.9368802779	0.005837702802
1717	0.9369072374	0.005834942761
1718	0.9369881076	0.005831240673
1719	0.9370086727	0.00582742115
1720	0.9370831537	0.005825425398
1721	0.9371544509	0.005823210178
1722	0.9372115433	0.005819367553
1723	0.9372923904	0.005815146313
1724	0.9372955704	0.005809537673
1725	0.9373494587	0.005805532693
1726	0.9373969928	0.005802998537
1727	0.9373462816	0.005799354204
1728	0.9374239351	0.005795085477
1729	0.9374271082	0.005792639878
1730	0.9374809857	0.005786485775
1731	0.9375079224	0.005783857286
1732	0.9375586259	0.005779937013
1733	0.9376631937	0.005776209899
1734	0.9377138946	0.005772271657
1735	0.9377439797	0.005767695546
1736	0.9377170524	0.005765043313
1737	0.9379229931	0.00576076496
1738	0.9380037512	0.005757111002
1739	0.9380068938	0.00575370218
1740	0.9381620964	0.005750695718
1741	0.9383297862	0.005747664228
1742	0.9385118188	0.005745165367
1743	0.9385624889	0.005742408534
1744	0.9387144993	0.005739470736
1745	0.9387144993	0.005736590051
1746	0.9387413863	0.005734118784
1747	0.938768272	0.005732162819
1748	0.9388727042	0.005727461571
1749	0.9389740342	0.005724378744
1750	0.9390784507	0.005721761165
1751	0.9391084093	0.005718189988
1752	0.9392066467	0.005715686635
1753	0.9392335166	0.005712977289
1754	0.9392335166	0.00571000933
1755	0.9392066467	0.005707801169
1756	0.9393048941	0.005704747219
1757	0.9393854961	0.00570102973
1758	0.9394123607	0.005698687449
1759	0.9394929463	0.005695061084
1760	0.9395765802	0.005692361364
1761	0.9394929463	0.005689702715
1762	0.9397822233	0.005685454522
1763	0.9397553749	0.005682098322
1764	0.9398359161	0.005678728004
1765	0.9398090704	0.005675145918
1766	0.9398627605	0.005672815188
1767	0.9399432854	0.005669507758
1768	0.9399701243	0.005665854441
1769	0.9399164451	0.005663270873
1770	0.9400237981	0.005659789537
1771	0.9401012658	0.00565646414
1772	0.9400744323	0.005653614899
1773	0.9401549289	0.005650084151
1774	0.9401549289	0.005646937151
1775	0.9402323874	0.005643204261
1776	0.9403128639	0.005640254912
1777	0.940527408	0.005636910904
1778	0.9406316429	0.005633984657
1779	0.9407268678	0.00562999572
1780	0.9407834801	0.00562705343
1781	0.9407834801	0.005623378294
1782	0.940786477	0.005621249706
1783	0.940840081	0.005617083012
1784	0.9408936795	0.005614801695
1785	0.9409412955	0.005611848495
1786	0.9409680929	0.005608979361
1787	0.941113951	0.005606162848
1788	0.941140746	0.005603359811
1789	0.9411913558	0.005600441906
1790	0.9411913558	0.005596854045
1791	0.9413967611	0.005592539755
1792	0.9415515409	0.005588084287
1793	0.9415515409	0.005585665641
1794	0.9415783215	0.005582782389
1795	0.9417866269	0.005579922881
1796	0.9418907637	0.005577583167
1797	0.9418907637	0.005573875304
1798	0.9418639951	0.005571329597
1799	0.9418133981	0.005568625385
1800	0.9419442969	0.005565308971
1801	0.9419501707	0.005560703341
1802	0.9420036927	0.005558257101
1803	0.9421048638	0.005555855139
1804	0.9421525231	0.005553123975
1805	0.9422536993	0.005550096336
1806	0.9422001872	0.00554809545
1807	0.942224021	0.005544542242
1808	0.9423013685	0.005542289802
1809	0.9424293014	0.005538716058
1810	0.9424589625	0.005534019303
1811	0.9424857099	0.005530813265
1812	0.9425450131	0.005527514178
1813	0.9425926863	0.005525196924
1814	0.9426967429	0.00552135815
1815	0.9427205827	0.005519119827
1816	0.9426967429	0.005515770044
1817	0.9427769489	0.005513653007
1818	0.9428275217	0.005511101525
1819	0.9430355743	0.0055063714
1820	0.9430890198	0.005504281315
1821	0.9431367096	0.005501329399
1822	0.9431367096	0.005499359958
1823	0.943240715	0.005497165272
1824	0.9434458349	0.005494846093
1825	0.9433504386	0.0054901872
1826	0.9434544122	0.005487101806
1827	0.9435106786	0.005483136612
1828	0.9435345263	0.005478509805
1829	0.9435316718	0.00547446568
1830	0.9436089275	0.005468101092
1831	0.9437901228	0.005463870226
1832	0.943976954	0.005457504997
1833	0.943976954	0.005454561423
1834	0.943976954	0.005450201571
1835	0.9440752066	0.005445982256
1836	0.944152431	0.005443534733
1837	0.9440990649	0.005440090617
1838	0.9441229245	0.005435877078
1839	0.9443068681	0.005432322586
1840	0.9443840809	0.005428426056
1841	0.9443840809	0.005425668582
1842	0.9443812701	0.00542246832
1843	0.9444346178	0.005419311053
1844	0.9444346178	0.005416411116
1845	0.9444879602	0.005412846357
1846	0.9444879602	0.00540974877
1847	0.9444879602	0.005406076201
1848	0.944591829	0.005402161704
1849	0.9447251415	0.005399901563
1850	0.9447490084	0.005397000343
1851	0.9447756669	0.005393046059
1852	0.9448528483	0.005390617145
1853	0.9449328079	0.005387187789
1854	0.9450099775	0.005384131272
1855	0.9450899172	0.005381999476
1856	0.9451698447	0.00537889868
1857	0.9451404324	0.005376934693
1858	0.9451937162	0.005374329307
1859	0.9451964845	0.005372375587
1860	0.9453507753	0.005369376184
1861	0.9454040404	0.005365554736
1862	0.9454573001	0.005362897691
1863	0.9454573001	0.005358400511
1864	0.9455794338	0.005354979176
1865	0.945632686	0.005352641066
1866	0.9456593101	0.005348321643
1867	0.9457364341	0.00534419249
1868	0.9457630542	0.005340485268
1869	0.9458695213	0.005336405207
1870	0.9459200162	0.005332850394
1871	0.9459732391	0.00532934371
1872	0.9459732391	0.005326229439
1873	0.9459493575	0.005322540827
1874	0.946130156	0.005320434057
1875	0.9461540403	0.00531704898
1876	0.9462099604	0.005313985725
1877	0.9463429408	0.005310426741
1878	0.9463668257	0.005307841248
1879	0.9464970725	0.005305644637
1880	0.9465502448	0.005303630596
1881	0.9465529424	0.005300020595
1882	0.946529057	0.005296823863
1883	0.9466592652	0.005293010115
1884	0.9467097295	0.005289504073
1885	0.9467336176	0.005285930971
1886	0.9468106581	0.005283726018
1887	0.9468611223	0.005280490783
1888	0.9467813975	0.00527637286
1889	0.9467601938	0.00527275965
1890	0.9468079738	0.005270122177
1891	0.9469381576	0.005267302456
1892	0.9469647273	0.005265059962
1893	0.9470125151	0.005261868363
1894	0.9470922165	0.005258772702
1895	0.9470922165	0.005255686666
1896	0.9471187809	0.005252863415
1897	0.9471719057	0.005249709999
1898	0.9473046944	0.005246754553
1899	0.9473046944	0.005244179648
1900	0.9473816971	0.005240587295
1901	0.9474321461	0.005238049609
1902	0.9474878935	0.005235089351
1903	0.9475117916	0.005231683738
1904	0.947591425	0.005228448181
1905	0.9476418663	0.005225324605
1906	0.9477666524	0.005221797386
1907	0.9478436318	0.005218077651
1908	0.9478462625	0.005216158585
1909	0.9478488929	0.005212795967
1910	0.9478488929	0.005209248855
1911	0.9479258605	0.005205720032
1912	0.9480054466	0.005203823426
1913	0.9481089259	0.005199844756
1914	0.9480850205	0.005195658811
1915	0.9480850205	0.005192181326
1916	0.9481115425	0.005188674321
1917	0.9480850205	0.005185217691
1918	0.9481380632	0.005182035077
1919	0.948188488	0.005178759733
1920	0.9484167003	0.005174971013
1921	0.9484962311	0.005171076088
1922	0.9486022535	0.005168864076
1923	0.9486817563	0.005165121239
1924	0.9486791692	0.005162643876
1925	0.9487056688	0.005159578375
1926	0.9485040204	0.005154120218
1927	0.9485835266	0.005151524778
1928	0.948636524	0.005148380987
1929	0.948636524	0.005145617737
1930	0.9486869298	0.00514251245
1931	0.9487134252	0.00513937636
1932	0.9487399194	0.005136566264
1933	0.9488458825	0.0051338351
1934	0.9488962806	0.005130811632
1935	0.9489227668	0.005128142715
1936	0.9488962806	0.005125082348
1937	0.9489731637	0.005122250113
1938	0.9489996472	0.005119443547
1939	0.9490526104	0.005116855486
1940	0.9490790899	0.005113644957
1941	0.9491030034	0.00510995827
1942	0.9492089086	0.005107416414
1943	0.9492592966	0.00510467049
1944	0.9492857683	0.005101971412
1945	0.9492857683	0.005099286773
1946	0.9493122386	0.005096539245
1947	0.9493122386	0.005094025624
1948	0.9493916417	0.005091442377
1949	0.9493651753	0.005088739448
1950	0.9493387076	0.005086305722
1951	0.9494684871	0.005082840108
1952	0.9494420233	0.005079163048
1953	0.9494684871	0.005076104927
1954	0.9495427866	0.005072213211
1955	0.9496486235	0.005069744189
1956	0.9496460868	0.005066681897
1957	0.9496750793	0.005063429335
1958	0.9497783599	0.005059688744
1959	0.949855182	0.005056873835
1960	0.9499105996	0.005053958177
1961	0.9498866784	0.005051093534
1962	0.9499131223	0.005048597882
1963	0.9499131223	0.005046715394
1964	0.9499131223	0.005044024979
1965	0.9500377739	0.00504041947
1966	0.9501649417	0.005037497394
1967	0.9501888693	0.00503394964
1968	0.9502417405	0.005031321151
1969	0.9503713962	0.005028551163
1970	0.9503713962	0.005022358878
1971	0.9505060168	0.005018488338
1972	0.9506381051	0.00501492775
1973	0.9506645187	0.005012985902
1974	0.9507148611	0.005007420578
1975	0.9508708346	0.005004482459
1976	0.9509236422	0.005000823366
1977	0.9510028437	0.004998249424
1978	0.9510292415	0.004996227041
1979	0.9511851442	0.004992934692
1980	0.9512115341	0.004990696048
1981	0.9512906959	0.004988819336
1982	0.9513434638	0.004987306479
1983	0.9513170805	0.004985577362
1984	0.9512906959	0.004983136255
1985	0.9513434638	0.004979596202
1986	0.9513698458	0.004976483856
1987	0.9513962264	0.004974733562
1988	0.9514489837	0.004973049045
1989	0.9516047892	0.004970001512
1990	0.9516047892	0.004967853673
1991	0.9516047892	0.004965315025
1992	0.9515520451	0.004963025365
1993	0.9516047892	0.004960843514
1994	0.9515784178	0.004958580485
1995	0.9515784178	0.00495647564
1996	0.9516287259	0.004954202986
1997	0.9517078324	0.004951805196
1998	0.9517317705	0.004949402593
1999	0.951861167	0.004947239031
2000	0.951887528	0.004945593658
2001	0.951861167	0.00494276399
2002	0.9519138876	0.004940688986
2003	0.9519138876	0.004938458043
2004	0.952095959	0.004935583454
2005	0.9521223094	0.00493193495
2006	0.9522228928	0.004929969359
2007	0.9522228928	0.004927640554
2008	0.9523306683	0.004924912599
2009	0.9523857409	0.004922032876
2010	0.9524384113	0.004919436473
2011	0.9524910764	0.004917086492
2012	0.9525174069	0.004914919079
2013	0.9526203343	0.004912467064
2014	0.9526203343	0.004910698481
2015	0.9526490399	0.004907691698
2016	0.9528548452	0.004905759155
2017	0.95288116	0.004903228208
2018	0.9529074735	0.004901208713
2019	0.9529600965	0.004898751563
2020	0.9529600965	0.004897439565
2021	0.9530390211	0.00489505846
2022	0.9530390211	0.004892213711
2023	0.9529887686	0.004890633794
2024	0.953067685	0.004888925854
2025	0.9530939879	0.004886482181
2026	0.9531968346	0.004884314127
2027	0.9532231322	0.004882639877
2028	0.9533259646	0.004880491075
2029	0.9534024969	0.004876282348
2030	0.9534311263	0.004874474621
2031	0.9534550752	0.004872651812
2032	0.9533808902	0.004869662356
2033	0.9535386006	0.004866870228
2034	0.9535362668	0.004864513508
2035	0.9535362668	0.004862380107
2036	0.9535888292	0.004859313323
2037	0.9536630083	0.004856476917
2038	0.953710913	0.004853847786
2039	0.9537634679	0.004851456734
2040	0.9538422903	0.004849053169
2041	0.9538925163	0.004846116975
2042	0.9538662448	0.004842869225
2043	0.9539450555	0.004840783953
2044	0.9539450555	0.004838389693
2045	0.9541003365	0.004835738102
2046	0.9541528573	0.004833046725
2047	0.9542316286	0.004828493715
2048	0.9542841363	0.004826201488
2049	0.9543891357	0.004822303675
2050	0.9544655856	0.004819768236
2051	0.9545180723	0.004816511502
2052	0.9544918296	0.00481403061
2053	0.9545180723	0.004811321585
2054	0.9545465954	0.004809864878
2055	0.9545751142	0.004806999595
2056	0.9546013502	0.004804157413
2057	0.9546994604	0.00480124785
2058	0.9546994604	0.004798659469
2059	0.9547256939	0.004796153549
2060	0.9546994604	0.00479383084
2061	0.9547519261	0.004790712719
2062	0.954854576	0.004788530547
2063	0.9548785384	0.004786255004
2064	0.9549309912	0.004783524803
2065	0.9549572156	0.004781943282
2066	0.9550336244	0.004779378644
2067	0.9550838101	0.004776757535
2068	0.9550838101	0.004774338248
2069	0.9551100294	0.004771786124
2070	0.9551362473	0.00477025594
2071	0.9551624639	0.004767586061
2072	0.9551864305	0.004765144313
2073	0.9552890405	0.004762477641
2074	0.9552605826	0.004759088713
2075	0.95533698	0.004757305371
2076	0.9553107671	0.00475349387
2077	0.9554133735	0.004750111359
2078	0.9553871631	0.004747136341
2079	0.9554395825	0.004744495981
2080	0.9555182017	0.004740217948
2081	0.9555706079	0.004738682631
2082	0.9556731806	0.004736181524
2083	0.9557757431	0.004733795606
2084	0.9557735243	0.004730407961
2085	0.9558498896	0.004727684177
2086	0.9558760818	0.004725219327
2087	0.9559240398	0.004723235126
2088	0.9560527768	0.004720709312
2089	0.9560287957	0.004717323914
2090	0.956105147	0.004714862914
2091	0.9561291294	0.004712976255
2092	0.9561814944	0.004709943161
2093	0.9562076749	0.004708009014
2094	0.9563669191	0.004704892176
2095	0.956390902	0.004702052561
2096	0.9564170721	0.004699685574
2097	0.9564912105	0.004696759006
2098	0.9565413647	0.0046937288
2099	0.9565413647	0.004691566842
2100	0.9565413647	0.004689288091
2101	0.9564912105	0.004686689121
2102	0.9564650416	0.00468468246
2103	0.956539185	0.00468239665
2104	0.9565936959	0.004679426766
2105	0.9566460219	0.004677287269
2106	0.95667001	0.004674148612
2107	0.9567484893	0.004672112752
2108	0.9567746465	0.00467019497
2109	0.9568008023	0.004668275903
2110	0.9568247919	0.004665111898
2111	0.9568749373	0.004661731955
2112	0.9569272426	0.004658783889
2113	0.9570536766	0.004655134101
2114	0.9571539599	0.004652840591
2115	0.9572041016	0.004649433695
2116	0.9573326648	0.004646969807
2117	0.9573566647	0.004644660575
2118	0.9573828027	0.004642190912
2119	0.9573828027	0.004638996425
2120	0.957561477	0.004636453606
2121	0.9575876072	0.004633768325
2122	0.9576659899	0.004632338892
2123	0.957689994	0.004628786325
2124	0.9577422427	0.00462627848
2125	0.9577944862	0.004623211054
2126	0.9578467245	0.004620582886
2127	0.9579490778	0.004617367865
2128	0.9580253101	0.00461381594
2129	0.9581036384	0.004611569916
2130	0.9581777633	0.004608132218
2131	0.9582560762	0.004605621806
2132	0.9582800872	0.004602965723
2133	0.9582800872	0.00460047007
2134	0.9582800872	0.004597541898
2135	0.9582800872	0.00459486881
2136	0.9584366779	0.004591914006
2137	0.9584606905	0.004589487659
2138	0.9584867844	0.004587218534
2139	0.9585368909	0.004584678924
2140	0.9585890723	0.004581740484
2141	0.9586934195	0.004578538296
2142	0.9586954888	0.004576583615
2143	0.958719503	0.004574734817
2144	0.958719503	0.004573284207
2145	0.9587956817	0.004571972529
2146	0.9588739167	0.004569501262
2147	0.9588979336	0.00456757257
2148	0.9589500839	0.004564724292
2149	0.9589741021	0.004562443295
2150	0.9591284748	0.004559715981
2151	0.9590804367	0.004557445573
2152	0.9591826514	0.004554371409
2153	0.9592087142	0.004552175119
2154	0.9592087142	0.004549636471
2155	0.9592087142	0.004547100711
2156	0.9592087142	0.004544618856
2157	0.9592347756	0.004542160423
2158	0.9593088769	0.004538346034
2159	0.9593609936	0.004536391673
2160	0.9593369723	0.004534399451
2161	0.9593630286	0.004531672779
2162	0.9593630286	0.004529241298
2163	0.9593630286	0.004526140182
2164	0.9594411897	0.004523276502
2165	0.959385016	0.004519687999
2166	0.9594631814	0.004516745067
2167	0.959515285	0.004514943436
2168	0.9595413349	0.004513173891
2169	0.9596154328	0.004510937493
2170	0.9596675262	0.004508268576
2171	0.9597436411	0.00450630844
2172	0.9597676689	0.004503625405
2173	0.9598718302	0.004500476801
2174	0.9598718302	0.004497658684
2175	0.9598177403	0.004495047842
2176	0.9598197522	0.004493137439
2177	0.9598437813	0.004491521907
2178	0.9599739668	0.004487858002
2179	0.9599739668	0.004486275518
2180	0.9599979974	0.00448296135
2181	0.9601021225	0.004479937883
2182	0.9601021225	0.004476886821
2183	0.9601301464	0.004473867845
2184	0.9601802027	0.004471895836
2185	0.9603863767	0.00446912649
2186	0.9604624393	0.004466217248
2187	0.9605345479	0.004463058698
2188	0.9605585865	0.004460178334
2189	0.9605845992	0.004457208129
2190	0.960612582	0.004454636753
2191	0.9606626295	0.004452137571
2192	0.9607146432	0.004449246619
2193	0.9607666517	0.00444658476
2194	0.9608186549	0.004443816377
2195	0.9608927365	0.004440137712
2196	0.9610188151	0.004436640012
2197	0.9610708031	0.004434414203
2198	0.9610708031	0.004431779297
2199	0.961172821	0.004428785669
2200	0.9611968677	0.004427006177
2201	0.9612988767	0.004423329437
2202	0.9613508443	0.004421052291
2203	0.9613748937	0.004418642629
2204	0.9613989443	0.004416069649
2205	0.9613729611	0.004413070887
2206	0.9614210658	0.004410733419
2207	0.9614970854	0.004408976708
2208	0.9617010632	0.004406283726
2209	0.9617251213	0.004404144229
2210	0.9618011257	0.004401049209
2211	0.9619030943	0.004398637301
2212	0.9618530655	0.004395793515
2213	0.9618790335	0.004393369093
2214	0.9619569295	0.004391233767
2215	0.9620088538	0.004389162613
2216	0.9620088538	0.004385916789
2217	0.9620088538	0.004383839859
2218	0.9620348139	0.004382454384
2219	0.9620867304	0.00438082698
2220	0.9621867654	0.004377854849
2221	0.9621867654	0.00437586006
2222	0.9621348539	0.004373637781
2223	0.9621329598	0.004371379886
2224	0.9621070008	0.004369406915
2225	0.9621589175	0.004367021638
2226	0.962234894	0.004364604917
2227	0.9622868004	0.004362624246
2228	0.9623665325	0.004360089128
2229	0.9624165437	0.004358343968
2230	0.9624165437	0.004355801149
2231	0.9624943742	0.004353160788
2232	0.9625462546	0.004351063323
2233	0.9625721929	0.004349418593
2234	0.9625721929	0.00434692679
2235	0.9625721929	0.004345555433
2236	0.9626722004	0.004342672181
2237	0.9626981349	0.004339468069
2238	0.9626981349	0.004337463653
2239	0.9627240681	0.004336057964
2240	0.9627981399	0.004333599852
2241	0.9627722079	0.004331084306
2242	0.9628722154	0.004328811331
2243	0.9629481474	0.004325644759
2244	0.9629740744	0.004323587723
2245	0.9629481474	0.004321291966
2246	0.9630481524	0.004318849897
2247	0.9631	0.004316244832
2248	0.9631018449	0.004314294963
2249	0.9631518424	0.004312618467
2250	0.9632295963	0.004310721219
2251	0.9632295963	0.004308717446
2252	0.9633055042	0.00430665335
2253	0.9633295838	0.00430409513
2254	0.9633573285	0.004301434876
2255	0.9633573285	0.004299413134
2256	0.9633795776	0.004297173529
2257	0.9634054892	0.004295463342
2258	0.9635091227	0.004293425879
2259	0.9635091227	0.004291386169
2260	0.9635350279	0.004288970731
2261	0.9635609317	0.004287022788
2262	0.9635609317	0.004284835803
2263	0.9635609317	0.004282926683
2264	0.9635609317	0.004280940236
2265	0.963662718	0.00427858865
2266	0.9637127006	0.004276382414
2267	0.9636868018	0.00427393842
2268	0.9637903891	0.004271998177
2269	0.963868066	0.00427032521
2270	0.9638921512	0.004267482387
2271	0.9639921038	0.00426548471
2272	0.964067966	0.004263544146
2273	0.96404208	0.004261135767
2274	0.9640920563	0.004259753179
2275	0.9641955875	0.004257699993
2276	0.9642990981	0.004255339102
2277	0.9642990981	0.004252385582
2278	0.9643249725	0.004249515164
2279	0.9643508456	0.004246628383
2280	0.9643767175	0.004243219883
2281	0.9643767175	0.004241711839
2282	0.9644525493	0.004239795981
2283	0.9644784173	0.004238036382
2284	0.9646077378	0.004235568644
2285	0.9646335981	0.004233183047
2286	0.9646853147	0.004231012105
2287	0.9646335981	0.004229335289
2288	0.9646353646	0.004226855679
2289	0.964711171	0.00422477522
2290	0.964711171	0.004222460533
2291	0.9647370261	0.004220255901
2292	0.9647887324	0.004218392343
2293	0.9648903761	0.004215882573
2294	0.9648903761	0.00421394233
2295	0.9648903761	0.004211934706
2296	0.9648903761	0.004210151043
2297	0.9649162234	0.004208480964
2298	0.9649920096	0.00420605173
2299	0.9650178531	0.004204228922
2300	0.9650436954	0.004201579256
2301	0.9650178531	0.0041996865
2302	0.965095376	0.00419762786
2303	0.9651728873	0.004195428682
2304	0.9651711482	0.004192934955
2305	0.9651728873	0.004190366467
2306	0.9651212144	0.004188351464
2307	0.9652469167	0.004186662133
2308	0.9652968493	0.004183866797
2309	0.9653261439	0.004179198919
2310	0.9653777989	0.004177449588
2311	0.9654259967	0.004174549972
