iter	Passed	Remaining
1665	91510	238058
1666	91550	237965
1667	91664	238063
1668	91743	238071
1669	91781	237972
1670	91817	237868
1671	91850	237756
1672	91889	237660
1673	91991	237727
1674	92029	237628
1675	92071	237540
1676	92189	237648
1677	92228	237550
1678	92264	237446
1679	92306	237358
1680	92427	237473
1681	92463	237371
1682	92501	237273
1683	92539	237174
1684	92628	237205
1685	92664	237101
1686	92727	237066
1687	92801	237061
1688	92838	236962
1689	92938	237021
1690	92975	236918
1691	93017	236832
1692	93116	236888
1693	93256	237050
1694	93295	236954
1695	93330	236849
1696	93367	236747
1697	93402	236640
1698	93441	236545
1699	93477	236441
1700	93514	236341
1701	93579	236313
1702	93655	236310
1703	93690	236206
1704	93723	236094
1705	93760	235995
1706	93817	235944
1707	93948	236080
1708	93986	235984
1709	94019	235874
1710	94051	235761
1711	94086	235654
1712	94122	235552
1713	94160	235455
1714	94270	235537
1715	94307	235437
1716	94340	235329
1717	94374	235221
1718	94408	235113
1719	94447	235019
1720	94554	235094
1721	94587	234986
1722	94626	234892
1723	94657	234778
1724	94693	234675
1725	94725	234562
1726	94757	234452
1727	94791	234345
1728	94822	234230
1729	94857	234128
1730	94888	234014
1731	94922	233908
1732	94956	233802
1733	94995	233708
1734	95083	233736
1735	95151	233713
1736	95233	233725
1737	95331	233775
1738	95389	233729
1739	95452	233694
1740	95527	233688
1741	95618	233721
1742	95689	233705
1743	95764	233699
1744	95852	233726
1745	95915	233691
1746	95999	233708
1747	96076	233705
1748	96144	233682
1749	96227	233694
1750	96287	233653
1751	96356	233631
1752	96387	233518
1753	96419	233408
1754	96451	233298
1755	96482	233183
1756	96513	233072
1757	96546	232962
1758	96578	232853
1759	96611	232746
1760	96643	232636
1761	96674	232523
1762	96706	232414
1763	96804	232463
1764	96838	232356
1765	96868	232242
1766	96905	232145
1767	96990	232163
1768	97026	232061
1769	97059	231956
1770	97152	231991
1771	97191	231899
1772	97224	231791
1773	97256	231682
1774	97334	231684
1775	97393	231639
1776	97426	231532
1777	97464	231437
1778	97558	231475
1779	97589	231363
1780	97621	231254
1781	97687	231226
1782	97771	231241
1783	97803	231132
1784	97835	231023
1785	97867	230913
1786	97903	230816
1787	97999	230857
1788	98030	230746
1789	98061	230636
1790	98144	230647
1791	98179	230547
1792	98211	230439
1793	98272	230398
1794	98347	230390
1795	98382	230289
1796	98417	230188
1797	98453	230090
1798	98575	230192
1799	98616	230106
1800	98650	230001
1801	98684	229898
1802	98716	229792
1803	98796	229795
1804	98831	229693
1805	98869	229601
1806	98971	229655
1807	99009	229562
1808	99044	229461
1809	99076	229354
1810	99111	229253
1811	99230	229346
1812	99298	229322
1813	99334	229224
1814	99368	229121
1815	99401	229018
1816	99435	228915
1817	99470	228815
1818	99529	228769
1819	99637	228837
1820	99671	228736
1821	99704	228629
1822	99738	228528
1823	99772	228427
1824	99852	228428
1825	99891	228340
1826	99927	228241
1827	99964	228147
1828	100072	228213
1829	100212	228353
1830	100250	228260
1831	100289	228168
1832	100322	228065
1833	100356	227963
1834	100391	227863
1835	100426	227765
1836	100460	227662
1837	100493	227559
1838	100532	227468
1839	100612	227471
1840	100696	227483
1841	100731	227384
1842	100762	227275
1843	100797	227176
1844	100832	227078
1845	100866	226978
1846	100958	227005
1847	100990	226900
1848	101026	226803
1849	101109	226813
1850	101146	226719
1851	101181	226620
1852	101221	226531
1853	101341	226625
1854	101378	226530
1855	101410	226424
1856	101443	226323
1857	101477	226221
1858	101513	226125
1859	101598	226139
1860	101632	226039
1861	101669	225944
1862	101739	225923
1863	101808	225900
1864	101841	225799
1865	101873	225693
1866	101908	225596
1867	101997	225617
1868	102032	225518
1869	102066	225418
1870	102104	225328
1871	102199	225362
1872	102232	225259
1873	102267	225162
1874	102362	225197
1875	102397	225099
1876	102431	225000
1877	102470	224910
1878	102582	224983
1879	102619	224888
1880	102652	224788
1881	102686	224687
1882	102723	224594
1883	102835	224666
1884	102875	224578
1885	102909	224480
1886	102945	224384
1887	103014	224362
1888	103071	224313
1889	103108	224220
1890	103177	224196
1891	103236	224152
1892	103269	224051
1893	103322	223993
1894	103383	223951
1895	103420	223858
1896	103513	223887
1897	103550	223794
1898	103589	223708
1899	103693	223759
1900	103730	223667
1901	103766	223572
1902	103800	223473
1903	103836	223380
1904	103939	223428
1905	103974	223333
1906	104013	223243
1907	104107	223274
1908	104143	223180
1909	104176	223080
1910	104264	223097
1911	104306	223014
1912	104341	222917
1913	104408	222891
1914	104499	222914
1915	104539	222827
1916	104575	222735
1917	104610	222638
1918	104676	222608
1919	104759	222614
1920	104797	222524
1921	104836	222437
1922	104878	222354
1923	105018	222481
1924	105058	222397
1925	105098	222310
1926	105135	222219
1927	105173	222129
1928	105214	222046
1929	105314	222087
1930	105349	221992
1931	105389	221907
1932	105476	221920
1933	105512	221827
1934	105600	221841
1935	105637	221752
1936	105679	221670
1937	105769	221690
1938	105807	221600
1939	105848	221517
1940	105963	221589
1941	105999	221496
1942	106035	221403
1943	106072	221312
1944	106137	221278
1945	106210	221262
1946	106244	221166
1947	106285	221082
1948	106402	221158
1949	106443	221074
1950	106479	220981
1951	106515	220889
1952	106558	220809
1953	106678	220891
1954	106717	220804
1955	106753	220710
1956	106787	220613
1957	106824	220522
1958	106885	220482
1959	106968	220485
1960	107006	220397
1961	107043	220307
1962	107082	220219
1963	107178	220251
1964	107213	220156
1965	107248	220061
1966	107287	219975
1967	107403	220045
1968	107440	219955
1969	107474	219859
1970	107508	219762
1971	107547	219675
1972	107619	219657
1973	107726	219709
1974	107767	219628
1975	107804	219536
1976	107838	219440
1977	107873	219345
1978	107929	219294
1979	107999	219271
1980	108035	219179
1981	108112	219170
1982	108163	219109
1983	108198	219013
1984	108267	218990
1985	108349	218989
1986	108383	218894
1987	108418	218800
1988	108456	218712
1989	108550	218737
1990	108585	218642
1991	108619	218546
1992	108686	218517
1993	108771	218524
1994	108807	218432
1995	108841	218337
1996	108877	218246
1997	108915	218157
1998	109015	218195
1999	109052	218104
2000	109084	218005
2001	109120	217913
2002	109181	217873
2003	109245	217837
2004	109279	217741
2005	109317	217654
2006	109396	217648
2007	109432	217557
2008	109513	217554
2009	109550	217466
2010	109591	217384
2011	109699	217435
2012	109733	217341
2013	109769	217250
2014	109811	217170
2015	109927	217238
2016	109964	217147
2017	109998	217053
2018	110033	216961
2019	110068	216868
2020	110154	216874
2021	110191	216786
2022	110229	216700
2023	110309	216694
2024	110380	216672
2025	110415	216580
2026	110450	216487
2027	110494	216412
2028	110603	216463
2029	110638	216371
2030	110673	216279
2031	110712	216193
2032	110828	216260
2033	110870	216181
2034	110905	216089
2035	110942	215999
2036	110981	215915
2037	111075	215938
2038	111110	215845
2039	111179	215819
2040	111259	215813
2041	111300	215733
2042	111361	215691
2043	111447	215697
2044	111485	215610
2045	111520	215519
2046	111564	215443
2047	111697	215541
2048	111752	215487
2049	111789	215398
2050	111825	215309
2051	111861	215218
2052	111904	215142
2053	111999	215166
2054	112037	215078
2055	112076	214995
2056	112181	215036
2057	112216	214944
2058	112254	214859
2059	112368	214917
2060	112406	214832
2061	112441	214740
2062	112478	214652
2063	112543	214618
2064	112628	214621
2065	112667	214536
2066	112701	214443
2067	112740	214360
2068	112838	214388
2069	112875	214300
2070	112909	214206
2071	113010	214239
2072	113043	214145
2073	113084	214063
2074	113199	214125
2075	113244	214052
2076	113280	213962
2077	113317	213875
2078	113356	213789
2079	113464	213837
2080	113503	213753
2081	113542	213668
2082	113579	213581
2083	113621	213503
2084	113759	213605
2085	113797	213521
2086	113833	213431
2087	113869	213341
2088	113906	213253
2089	113947	213174
2090	114030	213173
2091	114106	213158
2092	114141	213068
2093	114174	212972
2094	114205	212874
2095	114242	212787
2096	114357	212845
2097	114395	212760
2098	114429	212667
2099	114462	212572
2100	114494	212477
2101	114591	212500
2102	114640	212436
2103	114676	212347
2104	114707	212249
2105	114747	212168
2106	114858	212219
2107	114895	212131
2108	114926	212034
2109	114960	211940
2110	115002	211863
2111	115112	211910
2112	115147	211821
2113	115180	211726
2114	115211	211628
2115	115252	211549
2116	115376	211622
2117	115414	211538
2118	115446	211442
2119	115477	211345
2120	115510	211251
2121	115588	211239
2122	115668	211232
2123	115703	211141
2124	115737	211049
2125	115772	210961
2126	115840	210931
2127	115918	210919
2128	115951	210826
2129	115984	210731
2130	116021	210646
2131	116124	210679
2132	116159	210590
2133	116195	210502
2134	116230	210412
2135	116304	210393
2136	116360	210342
2137	116398	210257
2138	116437	210175
2139	116550	210227
2140	116588	210141
2141	116625	210055
2142	116657	209962
2143	116696	209880
2144	116793	209901
2145	116828	209811
2146	116865	209725
2147	116971	209764
2148	117007	209677
2149	117044	209591
2150	117079	209501
2151	117193	209553
2152	117235	209476
2153	117269	209387
2154	117305	209298
2155	117367	209257
2156	117444	209243
2157	117480	209157
2158	117520	209075
2159	117621	209105
2160	117656	209015
2161	117696	208935
2162	117798	208966
2163	117837	208883
2164	117875	208799
2165	117967	208812
2166	118006	208730
2167	118045	208648
2168	118143	208671
2169	118183	208591
2170	118224	208513
2171	118317	208526
2172	118351	208435
2173	118393	208360
2174	118517	208427
2175	118564	208359
2176	118600	208273
2177	118636	208185
2178	118671	208096
2179	118710	208014
2180	118813	208045
2181	118849	207960
2182	118889	207879
2183	119005	207932
2184	119051	207863
2185	119090	207781
2186	119123	207689
2187	119162	207608
2188	119246	207605
2189	119284	207522
2190	119349	207485
2191	119422	207463
2192	119459	207379
2193	119499	207299
2194	119602	207329
2195	119638	207242
2196	119677	207161
2197	119718	207083
2198	119826	207121
2199	119861	207033
2200	119898	206949
2201	119932	206859
2202	120014	206852
2203	120098	206848
2204	120136	206765
2205	120173	206680
2206	120212	206599
2207	120260	206534
2208	120342	206526
2209	120376	206437
2210	120438	206395
2211	120517	206384
2212	120551	206293
2213	120591	206214
2214	120704	206259
2215	120752	206194
2216	120792	206114
2217	120832	206036
2218	120942	206076
2219	120977	205989
2220	121019	205912
2221	121116	205930
2222	121180	205891
2223	121219	205811
2224	121253	205722
2225	121291	205639
2226	121385	205651
2227	121424	205571
2228	121463	205490
2229	121564	205514
2230	121607	205440
2231	121643	205354
2232	121683	205275
2233	121765	205267
2234	121801	205182
2235	121870	205152
2236	121955	205149
2237	121989	205060
2238	122080	205066
2239	122127	205000
2240	122165	204917
2241	122256	204924
2242	122299	204850
2243	122338	204769
2244	122431	204778
2245	122468	204695
2246	122510	204621
2247	122615	204649
2248	122650	204563
2249	122687	204478
2250	122726	204398
2251	122819	204408
2252	122854	204321
2253	122894	204242
2254	122989	204255
2255	123025	204170
2256	123067	204094
2257	123176	204129
2258	123211	204043
2259	123247	203958
2260	123287	203880
2261	123404	203927
2262	123445	203851
2263	123484	203771
2264	123521	203688
2265	123567	203618
2266	123666	203637
2267	123702	203553
2268	123737	203466
2269	123780	203392
2270	123934	203502
2271	123975	203424
2272	124015	203345
2273	124051	203261
2274	124088	203178
2275	124128	203099
2276	124197	203068
2277	124280	203060
2278	124314	202972
2279	124349	202885
2280	124385	202801
2281	124455	202771
2282	124565	202807
2283	124603	202726
2284	124640	202643
2285	124676	202558
2286	124709	202468
2287	124795	202464
2288	124830	202379
2289	124867	202296
2290	124966	202313
2291	125007	202237
2292	125045	202155
2293	125094	202092
2294	125185	202097
2295	125218	202007
2296	125254	201922
2297	125292	201841
2298	125393	201861
2299	125425	201771
2300	125461	201686
2301	125532	201658
2302	125606	201635
2303	125639	201546
2304	125670	201454
2305	125704	201367
2306	125804	201385
2307	125843	201306
2308	125878	201220
2309	125910	201130
2310	125947	201047
2311	126060	201086
2312	126095	201000
2313	126127	200910
2314	126158	200818
2315	126193	200733
2316	126296	200755
2317	126329	200667
2318	126362	200577
2319	126393	200486
2320	126456	200444
2321	126529	200420
2322	126563	200332
2323	126602	200254
2324	126694	200259
2325	126730	200175
2326	126773	200103
2327	126883	200136
2328	126919	200051
2329	126956	199969
2330	126994	199889
2331	127060	199854
2332	127145	199847
2333	127181	199763
2334	127218	199681
2335	127260	199607
2336	127347	199603
2337	127381	199517
2338	127421	199440
2339	127532	199473
2340	127569	199392
2341	127610	199316
2342	127649	199238
2343	127729	199222
2344	127786	199173
2345	127826	199096
2346	127867	199020
2347	127975	199048
2348	128012	198967
2349	128047	198882
2350	128083	198798
2351	128122	198720
2352	128230	198748
2353	128265	198663
2354	128302	198582
2355	128382	198567
2356	128479	198579
2357	128519	198502
2358	128555	198419
2359	128593	198339
2360	128632	198260
2361	128734	198279
2362	128775	198204
2363	128814	198126
2364	128856	198052
2365	128956	198068
2366	128991	197983
2367	129028	197902
2368	129066	197822
2369	129175	197851
2370	129213	197771
2371	129253	197694
2372	129292	197616
2373	129352	197570
2374	129502	197661
2375	129537	197577
2376	129572	197493
2377	129605	197405
2378	129640	197321
2379	129676	197238
2380	129710	197152
2381	129745	197068
2382	129846	197085
2383	129881	197001
2384	129912	196911
2385	129946	196826
2386	129985	196748
2387	130076	196749
2388	130110	196663
2389	130146	196581
2390	130239	196585
2391	130269	196493
2392	130306	196412
2393	130394	196408
2394	130427	196321
2395	130460	196235
2396	130550	196233
2397	130585	196150
2398	130616	196060
2399	130655	195982
2400	130773	196023
2401	130809	195942
2402	130842	195855
2403	130874	195766
2404	130909	195683
2405	131008	195695
2406	131038	195605
2407	131071	195518
2408	131115	195448
2409	131195	195432
2410	131229	195347
2411	131268	195269
2412	131385	195308
2413	131420	195225
2414	131453	195139
2415	131488	195055
2416	131526	194976
2417	131614	194972
2418	131645	194882
2419	131683	194804
2420	131795	194834
2421	131830	194751
2422	131863	194666
2423	131897	194580
2424	131937	194505
2425	132044	194528
2426	132077	194442
2427	132110	194356
2428	132146	194275
2429	132197	194216
2430	132298	194229
2431	132332	194145
2432	132369	194065
2433	132401	193977
2434	132454	193921
2435	132585	193979
2436	132620	193896
2437	132657	193817
2438	132691	193733
2439	132727	193652
2440	132764	193572
2441	132864	193584
2442	132901	193503
2443	132934	193417
2444	132969	193335
2445	133066	193344
2446	133101	193260
2447	133135	193176
2448	133206	193147
2449	133294	193140
2450	133332	193062
2451	133364	192976
2452	133395	192888
2453	133461	192849
2454	133533	192820
2455	133570	192741
2456	133610	192666
2457	133702	192667
2458	133736	192582
2459	133775	192506
2460	133892	192541
2461	133927	192460
2462	133962	192377
2463	133996	192293
2464	134031	192211
2465	134125	192214
2466	134158	192128
2467	134199	192054
2468	134302	192070
2469	134334	191983
2470	134372	191906
2471	134438	191868
2472	134523	191857
2473	134559	191777
2474	134597	191699
2475	134639	191627
2476	134749	191651
2477	134786	191572
2478	134825	191496
2479	134864	191420
2480	134958	191422
2481	134998	191347
2482	135044	191281
2483	135164	191319
2484	135203	191242
2485	135242	191166
2486	135279	191087
2487	135372	191088
2488	135410	191010
2489	135446	190930
2490	135548	190943
2491	135587	190866
2492	135625	190789
2493	135664	190713
2494	135764	190722
2495	135839	190697
2496	135880	190623
2497	135915	190543
2498	135950	190461
2499	135990	190386
2500	136077	190377
2501	136116	190301
2502	136209	190302
2503	136248	190226
2504	136291	190155
2505	136417	190200
2506	136454	190122
2507	136501	190056
2508	136535	189974
2509	136571	189893
2510	136646	189868
2511	136725	189848
2512	136764	189772
2513	136803	189697
2514	136843	189622
2515	136968	189665
2516	137009	189592
2517	137046	189513
2518	137082	189433
2519	137122	189360
2520	137214	189357
2521	137250	189277
2522	137291	189204
2523	137410	189239
2524	137446	189159
2525	137482	189079
2526	137517	188998
2527	137579	188953
2528	137647	188918
2529	137687	188844
2530	137730	188774
2531	137850	188809
2532	137887	188731
2533	137922	188650
2534	137959	188571
2535	137995	188492
2536	138031	188412
2537	138117	188401
2538	138151	188318
2539	138192	188246
2540	138320	188292
2541	138361	188220
2542	138400	188143
2543	138433	188060
2544	138471	187984
2545	138513	187913
2546	138614	187920
2547	138649	187841
2548	138686	187763
2549	138795	187782
2550	138833	187706
2551	138870	187627
2552	138905	187547
2553	138998	187544
2554	139031	187461
2555	139092	187415
2556	139137	187348
2557	139173	187269
2558	139206	187186
2559	139239	187103
2560	139273	187021
2561	139308	186940
2562	139340	186856
2563	139372	186772
2564	139403	186687
2565	139438	186606
2566	139469	186520
2567	139503	186438
2568	139570	186402
2569	139657	186390
2570	139737	186371
2571	139803	186332
2572	139881	186309
2573	139940	186261
2574	140020	186241
2575	140097	186216
2576	140165	186179
2577	140250	186166
2578	140316	186127
2579	140406	186119
2580	140485	186098
2581	140545	186051
2582	140622	186026
2583	140692	185992
2584	140776	185977
2585	140857	185958
2586	140907	185897
2587	140939	185813
2588	140976	185736
2589	141007	185651
2590	141041	185568
2591	141074	185486
2592	141105	185401
2593	141138	185319
2594	141172	185237
2595	141203	185153
2596	141234	185067
2597	141268	184986
2598	141375	185001
2599	141410	184921
2600	141442	184837
2601	141474	184754
2602	141508	184673
2603	141609	184679
2604	141645	184601
2605	141676	184516
2606	141705	184429
2607	141746	184357
2608	141867	184389
2609	141900	184308
2610	141933	184225
2611	141965	184141
2612	141994	184054
2613	142030	183976
2614	142115	183962
2615	142146	183878
2616	142178	183793
2617	142218	183721
2618	142328	183739
2619	142361	183657
2620	142391	183571
2621	142421	183486
2622	142456	183406
2623	142545	183396
2624	142577	183313
2625	142613	183236
2626	142719	183247
2627	142754	183168
2628	142789	183089
2629	142821	183007
2630	142860	182932
2631	143005	182995
2632	143062	182944
2633	143099	182867
2634	143131	182784
2635	143165	182704
2636	143201	182626
2637	143234	182544
2638	143271	182469
2639	143414	182527
2640	143450	182450
2641	143487	182373
2642	143519	182290
2643	143551	182208
2644	143582	182124
2645	143619	182048
2646	143738	182076
2647	143777	182002
2648	143811	181922
2649	143845	181842
2650	143880	181763
2651	143963	181746
2652	144000	181669
2653	144042	181600
2654	144172	181640
2655	144207	181563
2656	144242	181483
2657	144275	181402
2658	144312	181326
2659	144403	181318
2660	144439	181241
2661	144471	181158
2662	144562	181151
2663	144598	181073
2664	144636	180998
2665	144724	180987
2666	144776	180929
2667	144808	180848
2668	144844	180770
2669	144883	180697
2670	144980	180696
2671	145016	180619
2672	145048	180537
2673	145086	180462
2674	145172	180447
2675	145206	180368
2676	145245	180295
2677	145369	180327
2678	145405	180250
2679	145442	180174
2680	145472	180091
2681	145508	180013
2682	145542	179935
2683	145641	179936
2684	145677	179859
2685	145710	179777
2686	145749	179705
2687	145856	179716
2688	145891	179637
2689	145928	179562
2690	145960	179481
2691	146041	179459
2692	146083	179390
2693	146118	179312
2694	146174	179260
2695	146249	179231
2696	146284	179154
2697	146321	179078
2698	146396	179049
2699	146432	178973
2700	146508	178945
2701	146561	178889
2702	146596	178811
2703	146661	178770
2704	146727	178731
2705	146766	178658
2706	146847	178635
2707	146950	178641
2708	146990	178570
2709	147027	178494
2710	147064	178419
2711	147104	178347
2712	147225	178374
2713	147264	178301
2714	147298	178223
2715	147330	178142
2716	147368	178067
2717	147498	178105
2718	147534	178029
2719	147568	177950
2720	147599	177867
2721	147632	177788
2722	147669	177713
2723	147807	177759
2724	147845	177686
2725	147878	177606
2726	147910	177525
2727	147945	177448
2728	147984	177375
2729	148092	177385
2730	148126	177306
2731	148157	177224
2732	148188	177142
2733	148223	177065
2734	148324	177067
2735	148358	176989
2736	148391	176909
2737	148425	176830
2738	148462	176756
2739	148602	176804
2740	148638	176728
2741	148668	176645
2742	148698	176562
2743	148730	176481
2744	148766	176406
2745	148860	176399
2746	148892	176318
2747	148923	176237
2748	149022	176236
2749	149063	176166
2750	149099	176089
2751	149136	176016
2752	149227	176005
2753	149262	175927
2754	149331	175891
2755	149415	175872
2756	149451	175796
2757	149487	175721
2758	149527	175650
2759	149646	175672
2760	149685	175599
2761	149718	175520
2762	149758	175449
2763	149863	175455
2764	149900	175380
2765	149934	175303
2766	149968	175224
2767	150030	175180
2768	150156	175209
2769	150197	175139
2770	150232	175063
2771	150268	174988
2772	150305	174913
2773	150346	174844
2774	150454	174852
2775	150490	174777
2776	150523	174698
2777	150555	174618
2778	150630	174587
2779	150718	174573
2780	150754	174497
2781	150789	174421
2782	150822	174343
2783	150863	174273
2784	150987	174299
2785	151021	174222
2786	151053	174142
2787	151084	174061
2788	151119	173985
2789	151189	173949
2790	151264	173918
2791	151296	173839
2792	151332	173763
2793	151368	173689
2794	151469	173688
2795	151503	173611
2796	151537	173533
2797	151575	173461
2798	151691	173478
2799	151732	173408
2800	151767	173332
2801	151799	173253
2802	151838	173181
2803	151922	173161
2804	151957	173085
2805	151996	173013
2806	152106	173023
2807	152144	172950
2808	152178	172873
2809	152215	172800
2810	152289	172767
2811	152373	172748
2812	152412	172675
2813	152451	172605
2814	152492	172536
2815	152606	172549
2816	152643	172475
2817	152678	172399
2818	152712	172322
2819	152748	172247
2820	152787	172177
2821	152948	172242
2822	153050	172242
2823	153091	172173
2824	153130	172102
2825	153165	172026
2826	153203	171953
2827	153235	171875
2828	153273	171803
2829	153309	171728
2830	153341	171649
2831	153388	171587
2832	153487	171583
2833	153521	171506
2834	153557	171432
2835	153593	171357
2836	153674	171333
2837	153735	171287
2838	153768	171208
2839	153801	171131
2840	153831	171050
2841	153907	171020
2842	153962	170967
2843	153993	170887
2844	154032	170816
2845	154138	170819
2846	154174	170745
2847	154207	170668
2848	154246	170597
2849	154344	170591
2850	154382	170519
2851	154414	170440
2852	154475	170394
2853	154547	170359
2854	154582	170284
2855	154617	170209
2856	154736	170226
2857	154770	170150
2858	154802	170071
2859	154836	169995
2860	154876	169925
2861	154971	169915
2862	155004	169838
2863	155040	169764
2864	155136	169756
2865	155168	169678
2866	155205	169605
2867	155309	169606
2868	155342	169529
2869	155376	169452
2870	155460	169430
2871	155499	169360
2872	155538	169289
2873	155641	169288
2874	155676	169214
2875	155716	169143
2876	155819	169143
2877	155856	169070
2878	155891	168995
2879	155930	168924
2880	156038	168929
2881	156078	168858
2882	156110	168781
2883	156150	168711
2884	156297	168758
2885	156340	168691
2886	156375	168616
2887	156410	168542
2888	156449	168471
2889	156488	168401
2890	156599	168407
2891	156635	168334
2892	156669	168258
2893	156702	168181
2894	156741	168111
2895	156849	168115
2896	156888	168044
2897	156923	167969
2898	156959	167896
2899	157045	167876
2900	157080	167801
2901	157139	167752
2902	157205	167710
2903	157241	167638
2904	157315	167604
2905	157409	167592
2906	157446	167520
2907	157484	167448
2908	157521	167376
2909	157559	167305
2910	157631	167269
2911	157698	167230
2912	157735	167157
2913	157769	167081
2914	157810	167013
2915	157912	167010
2916	157946	166935
2917	157986	166865
2918	158069	166841
2919	158104	166768
2920	158145	166699
2921	158286	166736
2922	158326	166667
2923	158366	166598
2924	158403	166526
2925	158440	166454
2926	158520	166427
2927	158558	166355
2928	158601	166290
2929	158696	166279
2930	158733	166206
2931	158801	166167
2932	158882	166141
2933	158921	166071
2934	158989	166031
2935	159067	166002
2936	159103	165929
2937	159141	165857
2938	159187	165795
2939	159330	165833
2940	159370	165764
2941	159407	165692
2942	159446	165622
2943	159487	165555
2944	159581	165542
2945	159617	165468
2946	159655	165398
2947	159695	165329
2948	159845	165373
2949	159928	165349
2950	159969	165281
2951	160004	165207
2952	160039	165134
2953	160074	165059
2954	160106	164982
2955	160137	164905
2956	160174	164833
2957	160282	164833
2958	160319	164762
2959	160351	164685
2960	160387	164612
2961	160447	164564
2962	160510	164519
2963	160542	164442
2964	160579	164371
2965	160675	164359
2966	160800	164376
2967	160834	164302
2968	160867	164227
2969	160902	164152
2970	160937	164079
2971	160969	164002
2972	161001	163925
2973	161035	163850
2974	161068	163775
2975	161161	163760
2976	161202	163693
2977	161234	163616
2978	161268	163542
2979	161355	163521
2980	161390	163447
2981	161426	163374
2982	161513	163354
2983	161542	163275
2984	161579	163203
2985	161680	163196
2986	161712	163120
2987	161743	163042
2988	161837	163028
2989	161883	162966
2990	161914	162888
2991	161948	162814
2992	161986	162743
2993	162086	162735
2994	162121	162662
2995	162151	162584
2996	162183	162508
2997	162222	162438
2998	162324	162433
2999	162358	162358
3000	162389	162281
3001	162421	162204
3002	162458	162133
3003	162558	162125
3004	162588	162047
3005	162622	161973
3006	162689	161931
3007	162771	161905
3008	162807	161833
3009	162847	161765
3010	162897	161706
3011	163014	161715
3012	163048	161641
3013	163081	161566
3014	163113	161490
3015	163149	161418
3016	163257	161417
3017	163293	161345
3018	163327	161271
3019	163367	161203
3020	163461	161188
3021	163495	161115
3022	163531	161043
3023	163624	161027
3024	163660	160955
3025	163701	160888
3026	163813	160891
3027	163851	160821
3028	163884	160746
3029	163920	160674
3030	163960	160606
3031	164044	160581
3032	164081	160511
3033	164151	160472
3034	164235	160447
3035	164275	160379
3036	164310	160306
3037	164348	160236
3038	164452	160231
3039	164491	160162
3040	164530	160094
3041	164627	160081
3042	164674	160020
3043	164712	159951
3044	164802	159931
3045	164848	159869
3046	164885	159798
3047	164992	159796
3048	165044	159739
3049	165078	159666
3050	165115	159595
3051	165159	159531
3052	165273	159535
3053	165311	159465
3054	165347	159393
3055	165392	159330
3056	165482	159311
3057	165519	159240
3058	165561	159174
3059	165705	159206
3060	165745	159139
3061	165780	159066
3062	165817	158996
3063	165857	158928
3064	165936	158898
3065	166024	158876
3066	166061	158806
3067	166099	158736
3068	166136	158666
3069	166216	158636
3070	166306	158616
3071	166341	158544
3072	166375	158471
3073	166413	158401
3074	166508	158386
3075	166551	158321
3076	166586	158248
3077	166651	158205
3078	166734	158178
3079	166770	158107
3080	166804	158034
3081	166846	157968
3082	166935	157946
3083	166970	157875
3084	167038	157833
3085	167094	157781
3086	167131	157711
3087	167225	157694
3088	167265	157626
3089	167303	157557
3090	167403	157546
3091	167438	157474
3092	167480	157409
3093	167588	157405
3094	167626	157335
3095	167669	157270
3096	167763	157254
3097	167801	157185
3098	167842	157119
3099	167956	157120
3100	167997	157053
3101	168034	156983
3102	168074	156916
3103	168197	156926
3104	168237	156859
3105	168276	156790
3106	168315	156722
3107	168353	156653
3108	168453	156641
3109	168490	156571
3110	168530	156504
3111	168645	156506
3112	168690	156444
3113	168727	156373
3114	168763	156302
3115	168797	156230
3116	168871	156193
3117	168958	156170
3118	168999	156103
3119	169038	156035
3120	169079	155969
3121	169166	155945
3122	169205	155876
3123	169250	155814
3124	169346	155798
3125	169382	155727
3126	169424	155662
3127	169533	155659
3128	169572	155590
3129	169612	155523
3130	169673	155475
3131	169748	155440
3132	169782	155367
3133	169825	155302
3134	169937	155301
3135	169978	155235
3136	170016	155166
3137	170056	155099
3138	170197	155124
3139	170245	155064
3140	170282	154994
3141	170323	154928
3142	170360	154858
3143	170398	154789
3144	170472	154753
3145	170553	154723
3146	170593	154656
3147	170634	154589
3148	170676	154525
3149	170771	154507
3150	170805	154435
3151	170844	154367
3152	170960	154368
3153	171029	154327
3154	171069	154260
3155	171103	154187
3156	171136	154114
3157	171172	154044
3158	171214	153979
3159	171304	153956
3160	171337	153884
3161	171422	153857
3162	171471	153798
3163	171508	153729
3164	171608	153716
3165	171644	153645
3166	171679	153574
3167	171750	153534
3168	171814	153489
3169	171850	153418
3170	171928	153385
3171	171978	153327
3172	172012	153255
3173	172084	153217
3174	172172	153192
3175	172210	153124
3176	172245	153052
3177	172282	152983
3178	172406	152991
3179	172456	152933
3180	172500	152870
3181	172535	152798
3182	172572	152729
3183	172615	152664
3184	172703	152640
3185	172748	152578
3186	172852	152567
3187	172929	152533
3188	172971	152468
3189	173011	152402
3190	173049	152333
3191	173116	152290
3192	173199	152261
3193	173238	152194
3194	173273	152122
3195	173308	152051
3196	173376	152009
3197	173455	151976
3198	173492	151907
3199	173529	151838
3200	173565	151767
3201	173657	151746
3202	173692	151675
3203	173735	151611
3204	173830	151593
3205	173870	151526
3206	173912	151461
3207	174010	151445
3208	174045	151374
3209	174093	151314
3210	174211	151316
3211	174248	151247
3212	174283	151175
3213	174318	151104
3214	174365	151044
3215	174462	151027
3216	174500	150959
3217	174545	150896
3218	174641	150878
