iter	F1:use_weights=true	Logloss:use_weights=true
547	0.8784587714	0.01006408836
548	0.8784975617	0.01005754933
549	0.878575134	0.01005099395
550	0.8786662977	0.01004388812
551	0.878627512	0.01003696127
552	0.8789209753	0.01002657967
553	0.8790205437	0.01001998002
554	0.8792060034	0.01001351702
555	0.8793610179	0.01000625914
556	0.8794301718	0.00999988275
557	0.8796155442	0.009992357339
558	0.8796930097	0.009984363275
559	0.8797317385	0.009977375806
560	0.8798396018	0.009970885862
561	0.8798866268	0.009962127708
562	0.8800027649	0.009954821709
563	0.8801410106	0.009948756151
564	0.8804618363	0.00993615157
565	0.8806166183	0.00992910155
566	0.8807631161	0.00992238642
567	0.8808404755	0.009915992708
568	0.8809482669	0.009908643404
569	0.8810864983	0.009900941887
570	0.8811942774	0.009894513532
571	0.8811942774	0.009886102779
572	0.8813407049	0.009879967933
573	0.8816030402	0.009873888903
574	0.8817107718	0.009866922606
575	0.8819729888	0.009857246391
576	0.8822127836	0.009843136727
577	0.8824666805	0.009837066358
578	0.8824585635	0.009830499427
579	0.882574319	0.009825101725
580	0.8827510012	0.009814757654
581	0.8827895736	0.009808554483
582	0.8826900504	0.009801059867
583	0.8826900504	0.009794743142
584	0.8828138483	0.009787231204
585	0.883029027	0.009780091687
586	0.8833436874	0.009771587589
587	0.8833436874	0.009765879055
588	0.8833822261	0.009759319822
589	0.8834978259	0.009752779837
590	0.8836134019	0.009746232152
591	0.8836053694	0.009739805721
592	0.8836583261	0.00972776314
593	0.8839584555	0.00972043212
594	0.8839279553	0.009714935298
595	0.8840739718	0.009708380878
596	0.8842039887	0.009692614084
597	0.8842039887	0.009687096091
598	0.8842809826	0.009680740873
599	0.8843579659	0.00967562802
600	0.8844813908	0.009669492213
601	0.8849191296	0.009658778607
602	0.8849191296	0.009653367433
603	0.8850118953	0.0096409149
604	0.8852266851	0.009630933626
605	0.8852266851	0.009625203921
606	0.8854877628	0.009618839079
607	0.8855251362	0.009611132751
608	0.8857398979	0.009601180348
609	0.8857704375	0.009594845338
610	0.8857398979	0.009589419729
611	0.8860471529	0.009576692932
612	0.8861239402	0.009571640706
613	0.8865531739	0.009560566227
614	0.8867755496	0.009549453256
615	0.8868444628	0.009542080856
616	0.8869133761	0.009535127068
617	0.8869133761	0.009527657473
618	0.8873423827	0.009515701501
619	0.8873884736	0.009505846293
620	0.8874651235	0.009492423732
621	0.8874267999	0.009484275695
622	0.8875034445	0.009478077336
623	0.8875951635	0.009471404549
624	0.8876869014	0.009461701389
625	0.8879396466	0.009453547578
626	0.887985671	0.009444222613
627	0.8880162585	0.009436746281
628	0.8882689261	0.009428933134
629	0.8883226006	0.009422347919
630	0.8885445718	0.009411041519
631	0.8887358854	0.009403866397
632	0.8889118386	0.009394141103
633	0.8891489948	0.009382455545
634	0.8893249337	0.009371299269
635	0.8893555494	0.009365765879
636	0.8894550212	0.009357077975
637	0.8896767753	0.009346074709
638	0.8897532097	0.009339877312
639	0.8899060467	0.00933109895
640	0.8901582932	0.009321646957
641	0.8902115947	0.009313163068
642	0.8903416715	0.009304452068
643	0.8905174787	0.009296485911
644	0.8905174787	0.009288581343
645	0.8906857516	0.009276966998
646	0.8909153476	0.009270048817
647	0.8910223323	0.009260926904
648	0.891243764	0.009253670945
649	0.8914269988	0.009246816278
650	0.8918016995	0.009235762008
651	0.8917635726	0.009230479786
652	0.8919541811	0.009222740739
653	0.891992295	0.009210589414
654	0.8921828249	0.009202270083
655	0.8923129837	0.009188928358
656	0.8923362686	0.009181679135
657	0.8924209585	0.009170928962
658	0.8925045578	0.009160292343
659	0.8926802422	0.009151954727
660	0.8926347656	0.009143354395
661	0.8926876247	0.009131461937
662	0.8929468001	0.009123139719
663	0.893129771	0.009116235972
664	0.8932058864	0.009108072538
665	0.8933200399	0.009099247022
666	0.8934268427	0.009090089502
667	0.8934648836	0.009082438989
668	0.8937018702	0.009073585565
669	0.893747207	0.009067265952
670	0.8937779306	0.009061254285
671	0.8938539805	0.009055282073
672	0.8939154349	0.00904771432
673	0.8941669817	0.00904242055
674	0.8942049907	0.009035380153
675	0.8942284555	0.00902880841
676	0.8942211833	0.009021897928
677	0.8943514285	0.009010946627
678	0.8945722045	0.009003123858
679	0.894823675	0.008994928666
680	0.8948688868	0.008986941338
681	0.8948309046	0.008979662284
682	0.8947929197	0.008973334973
683	0.8950443329	0.008962817682
684	0.8951510361	0.008955542477
685	0.8953264605	0.008948375053
686	0.8955162343	0.008941528085
687	0.8955777755	0.008933127917
688	0.8956464969	0.008925744932
689	0.8959120577	0.00891255333
690	0.8960873896	0.00890612305
691	0.8962011403	0.008899063406
692	0.8964522444	0.008892056691
693	0.8966654075	0.008883429414
694	0.8966962017	0.008876619976
695	0.8969022598	0.008870528436
696	0.8969164206	0.008861186149
697	0.8970608433	0.00885459516
698	0.8972123043	0.008846377835
699	0.8972123043	0.008838407829
700	0.897356677	0.008830190504
701	0.897545907	0.008823391652
702	0.8977210324	0.008816337782
703	0.8978275045	0.008809924824
704	0.8978961458	0.008803817886
705	0.8980096088	0.008798423071
706	0.8981468771	0.008789225134
707	0.8982771638	0.008783476182
708	0.8983289298	0.008777366357
709	0.898298106	0.008766658526
710	0.8983667307	0.00875901956
711	0.8986720653	0.008748949753
712	0.8984970146	0.008743764726
713	0.8986551393	0.008734372398
714	0.8986551393	0.008728754323
715	0.8987615356	0.008723458628
716	0.8989226652	0.008714125002
717	0.8991354467	0.008705616092
718	0.8992934074	0.008697815455
719	0.8994683588	0.008691537223
720	0.8997633826	0.008684696028
721	0.9000274273	0.008676284313
722	0.9000651376	0.008668168033
723	0.9001782531	0.008660793708
724	0.8999142808	0.008651163685
725	0.9000068582	0.008642441138
726	0.900171409	0.008634530796
727	0.9004147955	0.008626276902
728	0.9005964215	0.008619087345
729	0.9005655527	0.008613169023
730	0.9006958489	0.008608084078
731	0.9006958489	0.008597941134
732	0.900808884	0.00858877784
733	0.9009527726	0.008581355399
734	0.9011410753	0.008570890074
735	0.9011034199	0.008560989637
736	0.9012916709	0.008551253757
737	0.9014354723	0.008541714193
738	0.9015927385	0.008532949303
739	0.9019621272	0.008523250955
740	0.9020306133	0.00851410402
741	0.9022736611	0.008506195603
742	0.902355519	0.008497187244
743	0.9024306744	0.008489942834
744	0.902512494	0.008479341821
745	0.9026627421	0.008471467085
746	0.9027554339	0.008463213192
747	0.9027487762	0.008455429877
748	0.9027730229	0.008445638183
749	0.9027287979	0.008435763728
750	0.9029827746	0.008428182503
751	0.9031197562	0.008418579425
752	0.903269988	0.008411224346
753	0.9035393989	0.00840330823
754	0.9036697248	0.008391997019
755	0.9036697248	0.008380762794
756	0.9040936473	0.008374906061
757	0.9041930515	0.008367183374
758	0.9042990142	0.008360839703
759	0.9045549434	0.008353126638
760	0.9047293135	0.008345607002
761	0.9047423527	0.008338392424
762	0.9050845138	0.008328150359
763	0.905240832	0.008321421757
764	0.9053092501	0.008312981172
765	0.9054331463	0.008307119628
766	0.9055764625	0.008296143307
767	0.9056384289	0.008288154054
768	0.9057507441	0.008278823315
769	0.9059314497	0.008270642559
770	0.9060437117	0.008265275652
771	0.9060437117	0.008257421125
772	0.9061302682	0.00825157594
773	0.9062425175	0.008242887074
774	0.9062553439	0.008235456935
775	0.9063857441	0.008228591682
776	0.9063857441	0.008221551285
777	0.9064851553	0.008210671197
778	0.9065973529	0.008203370971
779	0.9066903817	0.008197653776
780	0.9067651686	0.008190177445
781	0.906964017	0.008183111065
782	0.9073124017	0.008173547443
783	0.9076170606	0.008163667214
784	0.9076233797	0.008156149502
785	0.9078474953	0.00814568514
786	0.9079905631	0.008140175808
787	0.9081273293	0.008132578223
788	0.9081957124	0.008127070816
789	0.9083387466	0.008119715738
790	0.9083698031	0.008112885129
791	0.9085376278	0.008105596451
792	0.9086806387	0.008099656958
793	0.9089044608	0.008090017312
794	0.9090163374	0.00808445024
795	0.9091530522	0.008079481737
796	0.9091530522	0.008073252584
797	0.9092648918	0.008065863824
798	0.9095817387	0.008060245749
799	0.9096313506	0.008054089732
800	0.90966243	0.008047146531
801	0.909867432	0.008040586336
802	0.9098985205	0.00803476521
803	0.9101280956	0.008029805368
804	0.9101902777	0.008022912207
805	0.9103330487	0.008017361495
806	0.9102586001	0.00801121029
807	0.9102586001	0.008006339463
808	0.9103702692	0.008000852746
809	0.9105318895	0.007994526879
810	0.9107179452	0.007989734963
811	0.9107923497	0.007983679991
812	0.9107984427	0.007978109551
813	0.9108045349	0.007971811591
814	0.9108850041	0.007966524557
815	0.9109161061	0.007961571451
816	0.9110898662	0.007955523215
817	0.9111270443	0.007949543305
818	0.9113068415	0.007944579614
819	0.9114554888	0.007937624383
820	0.9115297973	0.007928991813
821	0.9116412409	0.007920726853
822	0.911789797	0.007913462234
823	0.9118580447	0.007906225041
824	0.911957412	0.007900759014
825	0.912025662	0.007894660256
826	0.9121681567	0.007887669419
827	0.9123788727	0.007879607029
828	0.9123788727	0.007873112754
829	0.912657796	0.007862991462
830	0.9127260321	0.007855224507
831	0.9127942682	0.007850062095
832	0.9128743945	0.007844711547
833	0.9128625043	0.007837082687
834	0.9129366812	0.007832247947
835	0.9130301273	0.007827529168
836	0.9130612802	0.007822958588
837	0.9131666041	0.007818086318
838	0.9133401569	0.007809207392
839	0.9135566623	0.007803881384
840	0.9135625597	0.007797014688
841	0.9136678378	0.007791466863
842	0.9138901204	0.007782778478
843	0.9138901204	0.007777160403
844	0.9138901204	0.007769464661
845	0.9140265321	0.007763722445
846	0.9140947379	0.007757602035
847	0.9140265321	0.007750995648
848	0.9142428479	0.007746006936
849	0.9141746513	0.007740504341
850	0.9143909175	0.007735877465
851	0.9146013023	0.007730378237
852	0.9146383037	0.007723706894
853	0.9146071246	0.007716583737
854	0.9146013023	0.007710957001
855	0.9147804745	0.00770519602
856	0.914817466	0.007700903553
857	0.9149168257	0.007695855176
858	0.9149907969	0.007689697235
859	0.915138709	0.007682544246
860	0.9153235424	0.007677237003
861	0.9154967971	0.007672932507
862	0.9155395046	0.007667808588
863	0.9156757862	0.007662361326
864	0.915817804	0.007658022186
865	0.9161641969	0.007648930586
866	0.9161699084	0.007643203286
867	0.9163118635	0.007637041015
868	0.9163856817	0.007631128948
869	0.9165645007	0.007626743616
870	0.9166269328	0.007619942358
871	0.9167574932	0.007614366145
872	0.916788719	0.007606595822
873	0.9168625047	0.007601803906
874	0.916893733	0.00759640428
875	0.9170043933	0.007588189842
876	0.9170668574	0.007582677623
